SEASON,TEAM,TEAM_ID,PLAYOFF_RESULT,PLAYOFF_LABEL,TEAM_W_PCT,TEAM_PTS,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_FG_PCT,TEAM_FG3_PCT,TEAM_FT_PCT,TEAM_PLUS_MINUS,TEAM_W,TEAM_L,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_NET_RATING,TEAM_E_PACE,CONF_STRENGTH,ROSTER_CONTINUITY,P1_PTS,P1_REB,P1_AST,P1_STL,P1_BLK,P1_TOV,P1_FG_PCT,P1_FG3_PCT,P1_FT_PCT,P1_MIN,P1_PER_APPROX,P2_PTS,P2_REB,P2_AST,P2_STL,P2_BLK,P2_TOV,P2_FG_PCT,P2_FG3_PCT,P2_FT_PCT,P2_MIN,P2_PER_APPROX,P3_PTS,P3_REB,P3_AST,P3_STL,P3_BLK,P3_TOV,P3_FG_PCT,P3_FG3_PCT,P3_FT_PCT,P3_MIN,P3_PER_APPROX,P4_PTS,P4_REB,P4_AST,P4_STL,P4_BLK,P4_TOV,P4_FG_PCT,P4_FG3_PCT,P4_FT_PCT,P4_MIN,P4_PER_APPROX,P5_PTS,P5_REB,P5_AST,P5_STL,P5_BLK,P5_TOV,P5_FG_PCT,P5_FG3_PCT,P5_FT_PCT,P5_MIN,P5_PER_APPROX,P6_PTS,P6_REB,P6_AST,P6_STL,P6_BLK,P6_TOV,P6_FG_PCT,P6_FG3_PCT,P6_FT_PCT,P6_MIN,P6_PER_APPROX,P7_PTS,P7_REB,P7_AST,P7_STL,P7_BLK,P7_TOV,P7_FG_PCT,P7_FG3_PCT,P7_FT_PCT,P7_MIN,P7_PER_APPROX,P8_PTS,P8_REB,P8_AST,P8_STL,P8_BLK,P8_TOV,P8_FG_PCT,P8_FG3_PCT,P8_FT_PCT,P8_MIN,P8_PER_APPROX
2021-22,BKN,1610612751,1,First Round Exit,0.537,112.9,44.4,25.3,7.1,5.5,14.1,0.475,0.361,0.805,0.8,44.0,38.0,111.0,110.2,0.8,101.4,0.5007333333333333,0.625,27.4,4.4,5.8,1.4,0.6,2.5,0.469,0.418,0.915,37.6,0.9867021276595744,29.9,7.4,6.4,0.9,0.9,3.5,0.518,0.383,0.91,37.2,1.1290322580645158,15.0,3.1,3.6,0.8,0.2,1.7,0.487,0.422,0.872,33.3,0.6306306306306307,11.3,4.0,1.0,0.5,0.1,1.1,0.452,0.466,0.833,30.2,0.52317880794702,11.4,1.9,2.3,0.6,0.2,0.9,0.408,0.4,0.814,29.0,0.5344827586206897,9.0,4.8,2.1,1.1,0.7,0.8,0.506,0.404,0.758,24.6,0.6869918699186991,7.5,3.1,4.1,0.9,0.2,1.6,0.377,0.254,0.818,23.7,0.5991561181434599,12.9,5.5,0.9,0.3,1.0,0.9,0.55,0.304,0.873,22.3,0.8834080717488788
2021-22,CHA,1610612766,0,Missed Playoffs,0.524,115.3,44.6,28.1,8.6,4.9,13.3,0.468,0.365,0.74,0.4,43.0,39.0,111.7,111.3,0.4,102.2,0.5007333333333333,0.75,20.2,7.0,3.8,0.9,0.8,1.9,0.491,0.331,0.802,35.5,0.8676056338028169,19.3,4.3,4.5,1.3,0.3,1.3,0.444,0.374,0.852,33.7,0.8427299703264095,20.1,6.7,7.6,1.6,0.4,3.3,0.429,0.389,0.872,32.3,1.0247678018575852,15.9,4.6,3.6,1.0,0.4,1.7,0.459,0.391,0.846,31.9,0.7460815047021944,10.3,5.2,2.3,0.9,0.9,1.3,0.47,0.365,0.716,27.2,0.6727941176470588,15.0,4.0,1.1,1.0,0.4,0.9,0.44,0.345,0.667,26.3,0.7832699619771863,7.7,4.0,2.5,1.2,0.5,0.9,0.482,0.384,0.701,26.3,0.5703422053231938,6.5,7.7,3.1,0.8,0.7,1.4,0.641,0.0,0.392,24.6,0.7073170731707318
2021-22,CHI,1610612741,1,First Round Exit,0.561,111.6,42.3,23.9,7.1,4.1,12.8,0.48,0.369,0.813,-0.4,46.0,36.0,111.0,111.4,-0.4,100.3,0.5007333333333333,0.5,27.9,5.2,4.9,0.9,0.3,2.4,0.504,0.352,0.877,36.1,1.0193905817174511,24.4,4.6,4.5,0.6,0.3,2.6,0.476,0.389,0.853,34.7,0.9164265129682996,13.0,5.4,5.1,1.8,0.9,2.3,0.423,0.423,0.75,34.6,0.6907514450867052,17.6,11.0,3.2,1.0,1.0,1.9,0.473,0.314,0.76,33.1,0.9637462235649548,7.4,3.6,4.0,1.7,0.4,1.4,0.398,0.333,0.795,28.0,0.5607142857142856,12.7,3.0,2.9,0.5,0.2,1.1,0.433,0.385,0.857,27.5,0.6618181818181816,8.8,2.8,3.3,0.8,0.4,1.4,0.52,0.376,0.679,27.4,0.5364963503649636,9.0,4.1,0.9,0.5,0.5,0.9,0.529,0.517,0.732,24.8,0.5685483870967741
2021-22,CLE,1610612739,0,Missed Playoffs,0.537,107.8,44.2,25.2,7.1,4.2,14.4,0.469,0.355,0.76,2.1,44.0,38.0,109.4,107.2,2.2,98.3,0.5007333333333333,0.625,21.7,3.3,8.6,1.3,0.1,3.6,0.462,0.383,0.892,35.7,0.8795518207282912,15.0,8.3,2.5,0.8,1.7,1.9,0.508,0.25,0.663,33.8,0.7810650887573966,16.1,10.8,1.6,0.8,1.3,1.7,0.677,0.1,0.708,32.3,0.8947368421052634,14.8,5.7,1.3,0.7,0.5,0.9,0.445,0.358,0.868,30.8,0.7175324675324676,17.0,3.7,4.3,0.9,0.4,1.9,0.444,0.32,0.756,30.7,0.7947882736156352,8.8,3.0,1.8,0.8,0.3,0.9,0.48,0.35,0.768,29.6,0.4662162162162163,16.0,3.3,2.1,0.9,0.0,2.8,0.45,0.244,0.744,28.8,0.6770833333333334,13.6,7.2,2.2,0.4,0.2,1.3,0.43,0.392,0.838,22.5,0.9911111111111108
2021-22,DAL,1610612742,3,Conference Finals,0.634,108.0,43.0,23.4,6.7,4.0,12.5,0.461,0.35,0.771,3.3,52.0,30.0,110.5,107.2,3.4,97.4,0.4991333333333333,0.75,28.4,9.1,8.7,1.2,0.6,4.5,0.457,0.353,0.744,35.4,1.2288135593220342,11.0,4.7,1.9,1.1,0.5,1.0,0.471,0.395,0.675,33.0,0.5515151515151515,16.3,3.9,4.8,0.8,0.0,1.6,0.502,0.373,0.84,31.9,0.7586206896551724,13.7,4.2,5.2,0.7,0.2,1.6,0.416,0.339,0.774,29.6,0.7567567567567566,14.2,3.7,2.2,0.9,0.1,0.8,0.394,0.336,0.757,29.6,0.6858108108108106,8.6,3.5,1.2,0.6,0.2,0.6,0.401,0.36,0.833,28.0,0.4821428571428571,7.0,5.9,1.2,0.5,1.0,0.8,0.398,0.325,0.708,24.6,0.6016260162601625,8.7,4.9,1.2,0.5,0.5,0.8,0.671,0.351,0.783,21.9,0.684931506849315
2021-22,DEN,1610612743,1,First Round Exit,0.585,112.7,44.1,27.8,7.2,3.7,14.5,0.483,0.353,0.795,2.3,48.0,34.0,111.7,109.4,2.3,100.3,0.4991333333333333,0.75,27.1,13.8,7.9,1.5,0.9,3.8,0.583,0.337,0.81,33.5,1.4149253731343283,14.7,4.8,3.9,0.8,0.4,1.8,0.438,0.365,0.803,32.1,0.7102803738317756,15.0,5.9,2.5,0.6,0.6,1.8,0.52,0.335,0.743,31.7,0.719242902208202,12.6,3.0,4.4,0.7,0.2,1.0,0.484,0.395,0.869,29.9,0.6655518394648829,9.9,6.6,1.9,1.1,0.2,1.3,0.359,0.208,0.556,29.4,0.6258503401360545,10.3,3.1,1.3,0.4,0.4,0.9,0.524,0.315,0.833,24.7,0.5910931174089069,6.0,1.7,1.3,0.8,0.1,0.8,0.417,0.342,0.727,22.1,0.4117647058823529,10.1,2.7,2.8,0.6,0.3,1.2,0.403,0.366,0.856,19.0,0.805263157894737
2021-22,DET,1610612765,0,Missed Playoffs,0.28,104.8,43.0,23.5,7.7,4.8,14.2,0.431,0.326,0.782,-7.7,23.0,59.0,103.3,110.9,-7.6,101.0,0.5007333333333333,0.625,6.3,3.3,7.0,2.3,1.3,3.7,0.231,0.231,1.0,36.1,0.4570637119113574,16.1,5.4,2.8,0.9,0.2,1.2,0.396,0.346,0.827,33.0,0.7333333333333333,17.4,5.5,5.6,1.2,0.7,3.7,0.416,0.314,0.845,32.6,0.8190184049079754,19.2,4.1,2.4,0.9,1.0,1.8,0.426,0.358,0.838,31.9,0.8087774294670845,8.3,8.7,1.2,0.3,1.1,1.2,0.51,0.326,0.718,25.6,0.71875,6.9,3.2,4.2,1.2,0.5,1.7,0.383,0.263,0.77,25.0,0.5720000000000001,8.0,2.7,3.6,0.6,0.3,1.3,0.445,0.414,0.885,24.6,0.565040650406504,11.3,7.0,0.8,0.5,0.4,0.8,0.504,0.237,0.663,23.9,0.803347280334728
2021-22,GSW,1610612744,5,Champion,0.646,111.0,45.5,27.1,8.8,4.5,14.9,0.469,0.364,0.769,5.5,53.0,29.0,110.5,104.9,5.5,100.2,0.4991333333333333,0.75,25.5,5.2,6.3,1.3,0.4,3.2,0.437,0.38,0.923,34.5,1.0289855072463765,17.2,4.5,2.2,1.0,0.7,1.5,0.466,0.393,0.634,31.9,0.7554858934169278,18.5,3.4,4.0,0.8,0.3,2.5,0.448,0.364,0.925,30.0,0.8166666666666667,20.4,3.9,2.8,0.5,0.5,1.3,0.429,0.385,0.902,29.4,0.91156462585034,7.5,7.3,7.0,1.3,1.1,3.0,0.525,0.296,0.659,28.9,0.7335640138408306,8.2,5.7,1.5,1.1,0.5,0.6,0.464,0.37,0.803,22.2,0.7387387387387387,6.0,7.3,2.0,0.6,0.6,0.8,0.571,0.0,0.6,21.1,0.7440758293838862,7.4,3.2,1.0,0.6,0.1,0.6,0.441,0.337,0.88,19.9,0.5879396984924624
2021-22,HOU,1610612745,0,Missed Playoffs,0.244,109.7,42.0,23.6,7.3,4.7,16.5,0.456,0.349,0.713,-8.5,20.0,62.0,105.4,113.6,-8.1,103.7,0.4991333333333333,0.625,17.3,3.4,2.6,0.7,0.3,2.0,0.426,0.343,0.797,31.9,0.6990595611285267,15.6,4.4,6.2,1.1,0.4,3.1,0.415,0.375,0.642,31.3,0.7859424920127794,17.9,10.1,2.3,0.8,1.0,1.9,0.501,0.39,0.623,30.8,0.9805194805194806,13.4,2.0,2.7,0.5,0.3,1.9,0.475,0.412,0.778,29.3,0.5802047781569967,13.5,3.3,4.6,0.8,0.1,2.2,0.431,0.344,0.853,28.7,0.7003484320557491,11.8,5.4,2.8,0.9,0.5,1.8,0.498,0.312,0.707,26.4,0.7424242424242425,10.0,2.9,1.0,0.9,0.4,0.6,0.399,0.36,0.794,26.3,0.5551330798479088,8.8,3.8,1.3,0.4,0.5,0.8,0.533,0.357,0.634,21.0,0.6666666666666667
2021-22,IND,1610612754,0,Missed Playoffs,0.305,111.5,43.9,25.4,7.1,5.6,14.4,0.463,0.344,0.768,-3.5,25.0,57.0,109.2,112.6,-3.4,101.0,0.5007333333333333,0.5,15.3,4.0,8.2,1.7,0.6,2.6,0.473,0.414,0.842,35.0,0.7771428571428571,19.1,5.1,5.9,0.8,0.4,2.1,0.448,0.312,0.856,33.5,0.8716417910447761,15.6,4.4,2.8,0.9,0.3,1.9,0.406,0.366,0.874,30.8,0.7175324675324676,12.9,7.1,1.0,0.7,2.8,1.3,0.509,0.333,0.752,29.4,0.7891156462585034,13.1,4.1,6.6,1.4,0.2,2.6,0.363,0.339,0.854,28.5,0.7999999999999998,13.1,4.1,2.1,1.0,0.2,1.6,0.432,0.369,0.804,28.0,0.6749999999999999,8.5,3.3,4.9,1.1,0.4,1.1,0.481,0.303,0.826,24.2,0.706611570247934,9.1,5.3,1.1,0.7,0.4,0.8,0.411,0.35,0.695,23.3,0.6781115879828324
2021-22,LAC,1610612746,0,Missed Playoffs,0.512,108.4,44.0,24.0,7.4,5.0,13.7,0.458,0.374,0.793,0.0,42.0,40.0,107.7,107.7,0.0,100.2,0.4991333333333333,0.75,24.3,6.9,5.7,2.2,0.4,4.1,0.421,0.354,0.858,34.8,1.017241379310345,19.0,3.2,2.1,0.9,0.5,1.5,0.461,0.419,0.811,32.4,0.7469135802469136,16.8,3.6,4.8,0.7,0.2,2.3,0.392,0.326,0.847,31.2,0.7628205128205129,15.4,4.4,2.1,0.5,0.3,1.3,0.434,0.367,0.872,29.0,0.7379310344827587,10.8,5.2,2.6,0.7,0.3,1.0,0.484,0.365,0.78,28.6,0.6503496503496504,11.9,3.3,2.1,0.6,0.1,0.9,0.449,0.449,0.896,27.4,0.6240875912408761,8.5,5.5,1.3,1.5,1.3,1.1,0.42,0.378,0.841,27.3,0.6227106227106227,8.3,4.3,1.7,1.0,0.7,0.7,0.463,0.4,0.658,24.8,0.6169354838709677
2021-22,LAL,1610612747,0,Missed Playoffs,0.402,112.1,44.0,24.0,7.6,5.2,14.5,0.469,0.347,0.732,-3.0,33.0,49.0,107.9,110.9,-2.9,102.3,0.4991333333333333,0.375,30.3,8.2,6.2,1.3,1.1,3.5,0.524,0.359,0.756,37.2,1.172043010752688,23.2,9.9,3.1,1.2,2.3,2.1,0.532,0.186,0.713,35.1,1.0712250712250713,18.5,7.4,7.1,1.0,0.3,3.8,0.444,0.298,0.667,34.3,0.8892128279883381,13.8,3.4,2.9,0.8,0.4,1.6,0.473,0.391,0.795,28.1,0.7010676156583628,13.3,4.2,1.0,0.7,0.8,0.9,0.441,0.375,0.83,26.0,0.7346153846153847,10.0,3.2,2.7,1.0,0.5,1.4,0.416,0.269,0.8,25.2,0.6349206349206349,7.3,3.2,1.8,0.5,0.3,0.7,0.459,0.317,0.839,23.2,0.5344827586206897,6.7,3.2,1.7,0.9,0.3,0.7,0.466,0.314,0.716,22.8,0.530701754385965
2021-22,MEM,1610612763,2,Second Round Exit,0.683,115.6,49.2,26.0,9.8,6.5,13.2,0.461,0.353,0.734,5.7,56.0,26.0,111.6,106.1,5.5,103.1,0.4991333333333333,0.75,27.4,5.7,6.7,1.2,0.4,3.4,0.493,0.344,0.761,33.1,1.1480362537764353,18.2,4.4,2.7,1.2,0.4,1.5,0.461,0.436,0.903,29.8,0.8523489932885905,18.4,3.2,2.8,1.1,0.3,1.6,0.432,0.309,0.849,27.7,0.8736462093862816,16.3,5.8,1.1,0.9,2.3,1.7,0.415,0.319,0.823,27.3,0.9047619047619048,6.9,10.0,3.4,0.9,0.8,1.5,0.547,0.0,0.543,26.3,0.7794676806083649,10.8,4.5,2.7,1.4,0.5,1.5,0.404,0.374,0.75,22.7,0.8105726872246696,8.1,2.1,1.0,0.6,0.2,0.7,0.45,0.314,0.782,21.7,0.5207373271889401,7.6,5.3,2.7,1.1,0.7,1.0,0.446,0.33,0.638,21.5,0.7627906976744185
2021-22,MIA,1610612748,3,Conference Finals,0.646,110.0,43.7,25.5,7.4,3.2,14.6,0.467,0.379,0.808,4.5,53.0,29.0,111.2,106.7,4.5,98.1,0.5007333333333333,0.75,21.4,5.9,5.5,1.6,0.5,2.1,0.48,0.233,0.87,33.9,0.967551622418879,13.4,4.5,7.5,1.1,0.3,2.7,0.44,0.377,0.851,33.9,0.7109144542772862,20.7,5.0,4.0,0.7,0.1,2.6,0.447,0.399,0.868,32.6,0.8558282208588956,19.1,10.1,3.4,1.4,0.8,2.6,0.557,0.0,0.753,32.6,0.9877300613496932,7.6,5.5,2.1,0.8,0.2,0.9,0.484,0.415,0.738,27.9,0.5483870967741935,10.9,2.6,1.6,0.5,0.2,0.8,0.399,0.372,0.836,25.9,0.5791505791505791,8.7,1.9,3.1,0.9,0.2,1.4,0.417,0.368,0.815,23.4,0.5726495726495726,10.6,3.0,1.4,0.4,0.2,0.8,0.441,0.41,0.792,23.3,0.6351931330472103
2021-22,MIL,1610612749,2,Second Round Exit,0.622,115.5,46.7,23.9,7.6,4.0,13.4,0.468,0.366,0.776,3.4,51.0,31.0,112.5,109.2,3.3,102.3,0.5007333333333333,0.75,29.9,11.6,5.8,1.1,1.4,3.3,0.553,0.293,0.722,32.9,1.4133738601823709,18.3,4.5,6.8,1.6,0.4,2.7,0.501,0.411,0.761,32.9,0.8784194528875381,20.1,5.4,5.4,1.2,0.3,2.9,0.443,0.373,0.89,32.4,0.910493827160494,14.6,9.1,1.2,0.7,0.7,1.3,0.479,0.393,0.752,28.2,0.8865248226950354,11.1,3.4,1.5,0.7,0.3,0.7,0.448,0.409,0.865,27.3,0.5970695970695971,9.9,4.2,1.3,0.9,0.2,0.5,0.458,0.395,0.833,26.0,0.6153846153846154,6.2,2.9,2.2,0.8,0.1,0.8,0.429,0.306,0.919,23.2,0.4913793103448276,12.4,4.1,0.5,0.6,1.2,0.9,0.466,0.358,0.87,23.0,0.7782608695652175
2021-22,MIN,1610612750,1,First Round Exit,0.561,115.9,44.2,25.7,8.8,5.6,14.3,0.457,0.358,0.778,2.6,46.0,36.0,111.3,108.7,2.5,103.7,0.4991333333333333,0.75,21.3,4.8,3.8,1.5,0.6,2.6,0.441,0.357,0.786,34.2,0.8596491228070174,24.6,9.8,3.6,1.0,1.1,3.1,0.529,0.41,0.822,33.5,1.1044776119402988,18.1,3.3,7.1,1.0,0.3,2.5,0.411,0.34,0.825,31.9,0.8557993730407524,9.2,4.2,1.1,0.7,0.8,1.1,0.46,0.317,0.803,25.8,0.5775193798449612,6.9,8.4,1.3,1.3,0.6,1.0,0.587,0.143,0.656,25.4,0.6889763779527561,9.2,4.1,4.6,1.2,0.9,1.3,0.406,0.343,0.722,25.4,0.7362204724409448,12.1,2.9,1.5,0.5,0.2,0.5,0.391,0.377,0.817,25.0,0.6679999999999999,7.3,2.5,1.0,0.7,0.3,0.8,0.454,0.376,0.756,17.1,0.6432748538011696
2021-22,NOP,1610612740,1,First Round Exit,0.439,109.3,45.2,25.0,8.3,4.0,14.1,0.457,0.332,0.789,-1.0,36.0,46.0,109.0,110.0,-1.0,99.9,0.4991333333333333,0.25,22.1,4.3,5.1,1.1,0.4,2.0,0.46,0.388,0.682,34.6,0.8959537572254335,22.7,5.8,5.6,0.6,0.5,2.7,0.461,0.327,0.826,34.0,0.9558823529411764,17.8,11.4,2.6,0.6,0.8,2.4,0.544,0.361,0.82,30.3,1.0165016501650166,9.5,3.8,2.1,1.7,0.8,1.3,0.476,0.337,0.84,29.9,0.5551839464882944,11.9,2.3,4.2,0.9,0.2,1.4,0.363,0.341,0.843,28.4,0.6373239436619718,7.0,5.4,1.8,0.9,0.4,0.8,0.522,0.329,0.702,22.6,0.6504424778761062,9.3,4.5,0.6,0.5,0.8,0.8,0.616,0.351,0.766,20.0,0.745,5.2,2.4,1.3,0.7,0.4,0.7,0.376,0.319,0.683,18.6,0.5
2021-22,NYK,1610612752,0,Missed Playoffs,0.451,106.5,46.1,21.9,7.0,4.9,13.3,0.437,0.357,0.744,-0.1,37.0,45.0,108.0,108.1,-0.1,98.1,0.5007333333333333,0.75,20.1,9.9,5.1,0.7,0.5,3.4,0.411,0.308,0.756,35.3,0.9320113314447594,20.0,5.8,3.0,0.6,0.2,2.2,0.408,0.342,0.714,34.5,0.7942028985507247,14.1,2.6,2.1,1.0,0.3,1.3,0.417,0.389,0.708,29.5,0.6372881355932204,11.7,4.9,3.0,1.0,0.3,1.1,0.391,0.404,0.822,28.6,0.6923076923076923,8.5,8.6,0.5,0.8,1.8,0.8,0.761,0.0,0.486,25.7,0.7548638132295721,11.6,3.0,3.5,0.7,0.2,1.3,0.403,0.367,0.845,25.6,0.6914062499999999,12.0,3.0,4.0,0.8,0.5,1.5,0.445,0.402,0.968,24.5,0.7673469387755102,11.3,3.2,3.5,0.7,0.0,1.3,0.392,0.346,0.881,23.1,0.7532467532467532
2021-22,OKC,1610612760,0,Missed Playoffs,0.293,103.7,45.6,22.2,7.6,4.6,14.0,0.43,0.323,0.756,-8.1,24.0,58.0,102.2,110.2,-8.0,100.8,0.4991333333333333,0.5,11.0,5.3,7.5,1.3,1.0,2.5,0.365,0.125,1.0,43.5,0.542528735632184,10.7,4.3,0.3,0.3,0.0,1.0,0.271,0.048,0.714,39.9,0.3659147869674186,24.5,5.0,5.9,1.3,0.8,2.8,0.453,0.3,0.81,34.7,0.9999999999999998,14.7,12.0,2.4,0.9,0.7,1.1,0.489,0.36,0.429,34.2,0.8654970760233915,17.2,4.2,1.7,0.9,0.4,1.7,0.404,0.332,0.843,32.7,0.694189602446483,12.5,7.8,6.4,0.9,0.4,3.2,0.419,0.263,0.709,31.5,0.7873015873015873,10.8,6.3,1.4,0.8,1.0,1.3,0.422,0.297,0.688,27.9,0.6810035842293907,8.3,3.6,1.4,0.6,0.2,1.1,0.463,0.304,0.729,24.2,0.5371900826446281
2021-22,ORL,1610612753,0,Missed Playoffs,0.268,104.2,44.3,23.7,6.8,4.5,14.5,0.434,0.331,0.787,-8.0,22.0,60.0,101.8,109.7,-7.8,101.8,0.5007333333333333,0.75,16.3,5.4,5.7,0.7,0.3,2.6,0.391,0.338,0.854,31.7,0.8138801261829653,15.2,4.5,2.9,0.9,0.4,1.5,0.468,0.354,0.863,30.7,0.7296416938110748,15.0,10.5,2.8,0.6,0.7,1.9,0.525,0.327,0.691,29.9,0.9264214046822744,10.0,1.2,2.0,1.0,0.6,1.0,0.341,0.405,0.714,28.9,0.4775086505190311,11.1,2.0,1.8,1.0,0.1,1.0,0.434,0.384,0.874,28.4,0.5281690140845071,11.8,3.6,4.4,1.2,0.4,3.0,0.361,0.214,0.773,27.2,0.676470588235294,10.6,8.1,1.2,0.5,1.7,1.1,0.48,0.381,0.781,25.7,0.8171206225680933,8.6,5.0,1.7,1.4,0.6,0.8,0.376,0.318,0.846,25.0,0.66
2021-22,PHI,1610612755,2,Second Round Exit,0.622,109.9,42.3,23.7,7.7,5.3,12.5,0.466,0.364,0.821,2.6,51.0,31.0,111.0,108.4,2.6,98.4,0.5007333333333333,0.75,22.0,7.7,10.3,1.3,0.6,4.4,0.41,0.33,0.877,37.2,1.0080645161290325,17.5,3.2,4.3,0.7,0.4,1.2,0.485,0.427,0.866,35.3,0.7053824362606232,17.2,6.8,3.5,0.6,0.6,1.6,0.482,0.367,0.842,34.8,0.7787356321839082,30.6,11.7,4.2,1.1,1.5,3.1,0.499,0.371,0.814,33.8,1.3609467455621302,5.7,2.3,1.1,1.7,1.1,0.6,0.5,0.313,0.791,25.5,0.4431372549019607,9.2,2.7,1.3,0.4,0.2,0.8,0.437,0.403,0.881,22.8,0.5701754385964911,5.9,2.5,1.0,1.0,0.6,0.7,0.394,0.38,0.786,21.8,0.4724770642201835,8.2,2.6,2.5,0.5,0.3,0.8,0.429,0.323,0.836,21.4,0.6214953271028038
2021-22,PHX,1610612756,2,Second Round Exit,0.78,114.8,45.3,27.4,8.6,4.4,12.9,0.485,0.364,0.797,7.5,64.0,18.0,112.5,105.2,7.3,101.8,0.4991333333333333,0.875,14.2,4.2,2.3,1.2,0.4,0.8,0.534,0.369,0.834,34.8,0.617816091954023,26.8,5.0,4.8,1.1,0.4,2.4,0.466,0.383,0.868,34.5,1.0347826086956522,14.7,4.4,10.8,1.9,0.3,2.4,0.493,0.317,0.837,32.9,0.9027355623100304,17.2,10.2,1.4,0.7,0.7,1.6,0.634,0.368,0.746,29.5,0.9694915254237286,9.4,5.3,1.9,1.4,0.4,0.8,0.399,0.348,0.789,28.1,0.6263345195729535,12.5,4.1,1.5,0.9,0.2,0.7,0.46,0.425,0.86,26.2,0.7061068702290076,10.8,3.0,4.9,0.7,0.3,1.8,0.409,0.336,0.843,22.0,0.8136363636363637,8.3,1.8,1.6,0.4,0.1,0.6,0.394,0.368,0.84,20.8,0.5576923076923077
2021-22,POR,1610612757,0,Missed Playoffs,0.329,106.2,42.9,22.9,8.0,4.5,14.5,0.442,0.346,0.76,-8.9,27.0,55.0,105.5,114.3,-8.8,100.4,0.4991333333333333,0.5,24.0,4.1,7.3,0.6,0.4,2.9,0.402,0.324,0.878,36.4,0.9203296703296704,14.9,7.2,4.1,1.1,0.2,2.1,0.504,0.343,0.758,33.2,0.7650602409638554,17.3,2.6,3.9,0.5,0.1,2.0,0.443,0.405,0.888,29.5,0.7593220338983051,15.0,11.1,2.8,1.1,0.6,2.6,0.535,0.268,0.69,28.2,0.9929078014184398,12.9,3.1,3.9,1.0,0.4,2.4,0.372,0.292,0.701,26.7,0.7078651685393258,9.8,5.6,1.3,0.6,0.9,1.0,0.46,0.331,0.734,25.9,0.6640926640926641,9.9,3.4,4.2,1.3,0.4,2.1,0.421,0.313,0.761,25.2,0.6785714285714285,7.2,2.9,3.5,0.5,0.1,1.0,0.404,0.347,0.773,24.9,0.5301204819277109
2021-22,SAC,1610612758,0,Missed Playoffs,0.366,110.3,42.9,23.7,7.2,4.5,14.1,0.46,0.344,0.768,-5.5,30.0,52.0,107.2,112.5,-5.3,102.2,0.4991333333333333,0.5,23.2,3.9,5.6,1.2,0.4,2.8,0.473,0.297,0.75,35.3,0.8923512747875354,18.9,12.1,5.2,1.0,0.4,3.1,0.573,0.312,0.741,34.4,1.002906976744186,16.4,5.6,2.4,0.7,0.2,1.5,0.469,0.394,0.826,33.6,0.7083333333333333,10.1,2.6,1.7,0.8,0.4,0.9,0.394,0.367,0.806,27.8,0.5287769784172661,11.5,2.2,4.2,0.7,0.3,1.5,0.418,0.316,0.659,27.7,0.6281588447653429,9.0,4.0,2.8,1.1,0.2,1.7,0.351,0.339,0.843,23.9,0.6443514644351466,10.4,7.0,1.1,0.4,0.9,1.2,0.66,0.4,0.778,23.9,0.7782426778242677,8.9,5.6,1.0,0.9,0.5,1.0,0.452,0.306,0.78,21.3,0.7464788732394365
2021-22,SAS,1610612759,0,Missed Playoffs,0.415,113.2,45.3,27.9,7.6,4.9,12.7,0.467,0.352,0.754,0.1,34.0,48.0,109.4,109.3,0.1,102.8,0.4991333333333333,0.625,21.1,8.3,9.2,2.0,0.3,2.6,0.462,0.327,0.794,34.8,1.1005747126436782,17.0,6.1,2.1,0.8,0.2,1.2,0.466,0.398,0.756,31.9,0.7836990595611286,13.5,9.3,2.8,0.7,1.7,1.6,0.618,1.0,0.495,29.0,0.9103448275862068,12.3,4.3,1.9,1.1,0.6,0.8,0.427,0.361,0.838,27.3,0.7106227106227107,10.2,2.8,1.8,0.9,0.4,1.0,0.438,0.415,0.889,24.6,0.6138211382113822,11.3,2.3,1.3,0.3,0.1,0.8,0.462,0.422,0.784,24.0,0.6041666666666667,12.1,2.6,2.2,0.6,0.3,1.0,0.407,0.314,0.784,23.0,0.7304347826086957,5.8,2.3,1.6,0.4,0.5,1.1,0.374,0.307,0.746,19.3,0.4922279792746113
2021-22,TOR,1610612761,1,First Round Exit,0.585,109.4,45.3,22.1,9.0,4.6,12.5,0.445,0.349,0.759,2.3,48.0,34.0,109.6,107.3,2.3,98.9,0.5007333333333333,0.75,22.8,8.5,5.3,1.3,0.6,2.7,0.494,0.344,0.749,37.9,0.9445910290237468,20.3,4.4,6.7,1.7,0.5,2.6,0.403,0.377,0.874,37.9,0.8179419525065963,17.1,5.5,2.6,1.5,0.5,1.7,0.443,0.363,0.754,36.0,0.7083333333333335,15.3,7.5,3.5,1.1,0.7,1.8,0.492,0.301,0.735,35.4,0.7429378531073447,18.3,2.7,2.0,1.7,0.3,1.0,0.414,0.383,0.853,35.0,0.6857142857142857,9.1,6.5,1.1,0.5,0.6,1.2,0.439,0.359,0.595,23.6,0.7033898305084746,9.4,6.2,0.3,0.6,0.9,0.5,0.464,0.297,0.777,21.1,0.8009478672985783,4.5,4.3,1.0,0.5,0.5,0.5,0.485,0.0,0.746,18.0,0.5722222222222223
